strategy_equity,spy_equity
379660.06036911067,568729.8966796972
378749.9972959481,569341.2238826973
378923.2465016853,567105.662443945
379035.2153031866,566674.851253408
381870.34786521306,569828.5669965993
384329.8834144048,565080.5300408747
385733.488063309,565212.987091714
384843.4070647498,576230.2993853817
381905.5154923027,585454.9152170853
382259.8315335687,577867.9286561897
382913.6332635311,582938.9114524181
385078.50278041523,600587.1038424782
386314.2486281652,612481.5116817168
381101.2518791924,612644.1115554825
384452.5188847148,627154.4715131316
387061.98867074883,625062.0879123615
383374.17540887656,631120.5846770746
381082.6311207062,626422.4175709574
381784.8780182187,629674.7609178217
385294.4738576591,627214.6032987412
385284.2125302883,609607.0763627915
382835.4672549469,628358.967425947
379687.2895312964,643933.6228316078
377995.82415397605,615579.9995765283
376810.34531574894,617850.7256923072
379476.1284560326,609772.003393104
376246.6945583587,593627.4272562722
373223.09440922656,608159.1350667475
372889.69325875805,613777.6697048484
370886.20349674247,620182.4262843707
375476.1951831942,625335.0765217907
374376.3489415289,643659.3140304
370033.1940993018,641935.1319290786
366704.49359370884,645791.3690011932
368846.8779141082,635880.8091272094
372315.13657917763,635937.3895071766
376313.484157223,611672.7862950335
381857.7871840277,610003.9903732132
386704.2829316561,586559.905861374
383364.5210095752,594797.9951409082
377800.8777250272,589330.8510432693
380332.0150742356,586558.1604662132
379931.23649513867,597993.1050465559
378431.63986644184,600562.7923506215
372317.74876133597,598082.1866632876
373271.74569855386,574979.190228057
373079.20516118914,575257.5536861606
370808.3812237682,556724.5669073451
372461.4849781465,552597.8009919553
370765.85385909333,538153.235547165
366545.49699650373,532178.7254509748
370099.82870930433,524252.185433929
368988.9673794925,512163.77497258864
367852.5970538027,526528.2849384553
368458.55688899243,525454.4273201568
368499.85657946556,529281.1291388657
367688.29870008206,541264.5223621218
368028.1012766849,540760.8902047907
369590.69571248186,529027.8363496662
371066.0881139017,527721.3522456788
367766.04303757654,540097.8833509845
367896.5159233277,554415.6084737642
368676.9669043784,556243.2022061708
369719.7764592911,536729.2936587131
369253.12239653623,535763.9064985375
370530.2541166056,536091.8863077747
369849.2094432867,535539.5260184383
371076.93782785395,540976.4959607567
371400.511135935,536028.4134125059
371519.87493837194,538261.6035758179
371041.7088894598,530941.6358241846
370923.11839644815,533506.3324880893
367825.6204687461,524814.7008276283
368086.66812278185,525665.6264551972
368259.80654920737,530096.9570152758
370862.0822578185,527387.5767135274
368992.4997825568,525651.2264009799
368557.6758951559,511112.9431634172
367483.9616723296,522381.04853189754
366742.99755810766,521742.2946287579
367247.9013840212,521919.560050603
366331.630788514,529775.2109913138
368112.90106000175,526414.9503569276
367276.6517116737,522145.97383159376
365963.8502944482,530894.2611363844
366053.9965201722,528461.5208112178
366215.4922705506,531777.7777225693
368116.48164138047,532397.8237671054
369547.84952408186,535481.7439103401
369517.4021596579,516789.03567659785
372221.369374636,520923.27436658205
372637.9120619936,512837.7571287772
374639.6377649357,505911.85105796665
374242.20695418416,495737.3481065205
373401.2323932206,499103.6782680073
374110.7959508907,488702.2826569367
373137.29247662396,467944.15266634396
372939.19250801427,468031.0474665335
371621.7075716448,447787.96015874774
371832.10641400004,437395.47791468166
373155.9132735608,419149.5023441996
368516.06747882115,427967.39253476425
368666.78953458695,446182.0130459762
369731.00552673405,451827.1626467016
368966.5695309041,448385.39155005437
367648.71616841055,464467.74925429886
367031.2831656222,451494.6801101328
366451.3335074938,464344.64842298144
367733.10684499104,464851.00024481636
366555.1933721068,465837.52678303124
367738.7193954856,471815.3396375018
368510.0818439313,475301.9232450896
365773.84371651744,476472.5843910572
367308.46682906296,486038.35747657466
369286.30068689084,494202.7643558337
370696.76985051035,507356.3192024776
369469.6595356252,490932.67250471876
368828.57026585477,496434.3174300689
368829.0596196586,489826.294684327
371003.5377544074,502736.13014742295
373831.16679532325,508841.0061028161
370371.9682430558,514299.50774802646
368859.3174012426,533655.548970409
369673.2199610386,554810.7386714529
373476.2601509339,555156.3607948937
378221.4013865888,567035.3152441797
382258.8125159283,563208.043667764
385501.9701073285,572315.702939117
387109.5701665594,576317.1536493513
392060.1034743726,594115.927032885
391701.97590981674,584512.8112028276
394164.1851659944,580291.2308499191
394437.20718714764,590385.4712167961
394835.3162281068,576519.9163497087
400863.79407011083,554000.228403227
401640.53799827857,546890.082684661
395967.2814443213,553398.9938505929
390295.9594978411,551371.9132492275
390630.4085991992,551405.8402550896
392068.54035142285,533660.9820557586
393197.274061009,530989.1483502826
387551.5137373622,539520.7880648545
389768.47464383766,548064.5528193346
387050.09939905914,548777.976509413
386687.3958235122,564198.7328817865
388863.8410085641,560825.8008167394
390022.2313226927,569000.8934851803
392675.33822798805,577504.4350134163
390354.90672878525,584085.4986760226
393990.68605299515,568961.0666808176
397241.85078118974,559908.9448968528
406495.80430417834,566956.0956901935
408886.44464174437,584328.0058486506
412426.15812596254,567477.4248848143
410062.0463517402,577603.6184670781
415017.16040475084,561303.1471187538
412583.10477747023,539480.7114896419
410066.80180676834,545373.2750403452
408840.73463667865,538654.5778206304
413500.91517289996,522699.2315968475
412654.1267604307,544579.1776043536
419620.50596555823,536509.5992990733
416513.56488302775,547939.5772562046
416608.09363115084,547909.0357803865
414035.0804467474,562303.5276894391
416668.580644377,566394.4048786911
422659.2597026964,561557.3078386104
424293.7697864904,566165.8725688235
431424.59979688044,579513.0284558288
432823.2090951524,579423.4958139326
434336.1229869672,588138.5204578873
434876.99804982415,598098.3066796754
436560.29096414475,610378.5648119033
433899.089496563,613664.5861338668
432126.517358056,601285.9052551495
435142.9045867404,589140.5360198967
442603.4327725751,578911.5449081786
444513.3333758096,578207.6854165145
442558.465782422,602363.132378231
441868.0179972647,597195.8028205605
438754.50856197946,587722.0551441165
440070.4859531382,579290.1443116284
438328.7362723378,573177.4042059658
441411.3830183443,581156.9117401062
440921.3831390078,579335.4157627062
441161.18289833894,565292.1863126743
441976.5151491129,558739.7963530298
439050.9980813175,559371.2312741745
442400.1280003289,569525.5348865603
445852.8942724699,572109.4923975256
448218.9751488793,580136.0472032097
447096.7803319133,581775.6636594858
443951.7032231401,578010.0488771119
443384.4997227005,572972.6780208291
437956.29960757564,550783.1518275532
437871.29149299616,550660.5875764732
438154.3031905843,556457.9359049839
440913.0513912281,557239.9692302258
437614.5696408274,540981.5070416479
439576.5851414257,536468.637704759
442986.47835844307,557639.1855729256
445367.16813965153,558741.4939885909
447113.0030919323,544768.2094884147
449511.2149395544,577407.769657035
448835.4543974317,573066.683691747
454262.80882504495,551517.7286682938
453901.2987044803,544136.0572113945
459010.20757017896,532025.0344342423
455451.1477597821,555487.37629841
464390.42545293836,557121.0569035308
469377.0667116665,537889.4549271055
460808.2233160063,538168.8173490951
461779.84785685723,532559.29759247
467479.8829040042,511443.4130209288
462850.6997481135,494502.4335075159
463440.2131525477,487369.06818874617
461834.5692633056,487189.69784376334
461694.7006814759,465941.07448812155
461103.4711894364,480101.45681168133
458853.4080697191,496137.495799565
453687.0022641719,484552.1256398162
456313.0657709194,493746.30955375114
455331.60027793417,508563.23323300644
456211.4109232043,502352.1136561955
453726.644881553,464782.7863566153
453251.4720314602,457643.7726400374
451793.5842705767,478794.18201981264
452818.5624674443,472368.80950823735
452616.7673780975,466415.5849714176
457288.7691630723,476081.0012994642
457377.36174826825,476399.4225935892
459404.2516500646,468397.64025235624
457541.1287220602,462404.8347438083
457192.2290211541,468728.0337239993
457036.3427200186,454809.38955294323
457097.28724644624,451386.80569401133
460125.5144767383,456831.7823775194
460515.1824074918,457635.9729704705
463647.2134249197,455959.38248822495
462372.24041787954,472323.69116883347
460401.30575349816,450945.03213289956
460484.2047177664,438659.3286618784
459134.51176857186,426042.98712799966
457436.8840910935,429937.75189453387
457259.700629991,428491.2183021354
459336.79195080115,429508.95440610003
455680.22678894806,419996.15547001833
459968.3316085077,424537.682717948
453394.9927425839,423055.79644394235
452781.43196336186,436251.0209141197
452654.7968576033,432796.57466623734
453014.85257911583,431152.73758167453
453828.1056272858,432743.0569415118
454533.3619528653,411551.5531693748
458544.5796944674,415165.7896047851
458810.1559236445,401485.26963053487
458272.3832234707,413713.64740864787
457522.9544188687,416741.1342416584
457605.8085022476,425966.7976716054
458298.0429718438,412852.1536847415
460341.8376208134,409413.10618348874
459766.49762151844,407783.7113555333
460822.3454570179,416504.54568785406
457563.2064338488,412159.07281274704
461936.4648251081,411481.3252582381
461992.4765293088,417495.3114596873
457739.67856382625,420811.4374364869
458650.0989166961,419912.2058172023
460702.9612475818,412849.40745078976
459501.410762624,411332.3489910856
456280.28556712123,410773.06337456853
456451.46579365357,412538.2145987845
453077.8645660422,417207.6718522571
453498.01488542417,419317.16735093755
453258.54321754526,423137.2279181671
453268.5965675021,422677.9859135112
454536.59908147156,416704.22646228014
456485.69738196564,416189.2913536418
456160.15295006614,421872.8415012205
454868.8221323988,416100.18682817527
455106.0081919271,413833.5893810672
454019.16402344307,406506.5526943421
453612.5819315891,400856.0602820445
452356.8703877382,402775.1383373153
451807.765265944,397868.372996537
452947.10828476085,396179.7348213974
456670.58745330916,397735.80663428333
456405.60631736915,393633.59468531644
458740.42088492675,393495.539382689
459259.3797588921,393948.1924314917
458665.73189562175,393586.371486468
457796.64740638586,395730.4562431058
459093.5438792257,397815.0551106775
458649.04831152136,397127.67327746574
458956.59035283275,397684.23327501403
460127.64897492505,394595.8825786134
457835.31062393077,394827.5635962684
456460.52877270075,393561.92336005054
454218.3175203609,391389.2057090583
453892.5211870743,386800.10924953036
455825.2706104368,384242.72177355026
456511.6320701075,390777.36974824354
452714.30384237185,391177.30889320164
456776.6946758669,391711.037543493
456259.83627659094,387069.460074816
454862.417148158,387731.00132376654
455719.7244275463,387283.06698255223
454914.4038269121,389594.07741093595
455396.9103870317,391567.3791141345
456437.927587554,390826.95103944006
458197.5306779381,393319.6381064416
457800.6742229633,387073.8854183832
453986.57534869004,384986.8861077946
457081.29782648187,387931.04020382086
460116.39651179034,385801.3561350628
457571.6268396318,388390.57604305417
458583.6096142729,383244.7048332912
458328.2322399094,382375.62650075136
459860.10971664754,385761.12980162003
464865.02706258255,386084.0932440814
465870.4923997863,388712.3767127184
462917.0398202365,383515.7972362369
463626.12498148467,385442.5205619617
458839.4068157493,383970.6147845564
458327.95591413823,388879.46896590764
457210.15579786035,386930.26094827516
457495.2575322443,380273.97035809857
459767.54639263626,377982.33638687525
459064.07972571,381711.29787646676
459071.0230047756,380279.53708635597
458183.73957080074,378600.4911259208
459070.342910017,380283.77490984154
460228.7983878286,376374.26651207416
460343.8404542146,375445.33792626177
458519.17543877795,374826.4982578258
455843.48428143805,382926.00644684257
456576.17962586175,379196.92849498236
457228.94953346293,379892.81776621373
459744.3810740892,378133.3182445256
462673.10512756446,381464.48599674494
464626.5578349969,383795.60574748175
464845.44131465093,387385.002562473
466365.59821342747,386616.22275896254
463404.13271383505,387220.53315664374
464209.4463919468,393070.0795597494
464288.6998139453,393341.48068071215
466508.6255308373,398026.7631879935
469233.1309906939,393843.0047365408
466302.8215824137,386429.8574268763
465831.2530887706,386481.6077181471
466303.09936390445,385526.4702384465
464418.38069496496,391873.6330474054
458673.4897902891,390500.52231785643
460831.36156632483,391656.4001289784
464699.52554017067,394362.0741280529
465630.4642408618,399130.2158958224
469576.42504382634,396060.92275440885
472782.71621260664,394166.0884398615
473194.06194208725,399030.01660604094
468930.54750799225,403901.5330997948
471468.6437115154,401109.3041271568
471515.865633956,396543.24961617216
467515.9761989172,393684.2053065631
465067.5018809799,386087.8017993961
467347.29395254666,392621.0085568992
471177.55766559474,389433.00263361767
472304.59825853066,387801.4886868521
467872.30521562346,386439.8822342379
468143.3191892523,383943.88198186166
472038.2370246771,389710.51680142496
472314.08491739293,391163.51049719687
476659.74534156686,386344.9841863848
472179.9770045433,391244.9969557955
474376.4648393005,394578.29365562816
477125.6628821426,390112.4292233558
477851.1075860086,383539.01116316416
479212.4552798042,385016.4170275149
479168.972276889,374634.67198612547
480072.3709377858,378375.3416277454
480877.8041191826,376831.3930211348
483798.2152245686,376082.11471527047
488736.6165002666,376688.20411214454
488144.42384065647,374242.9462817127
493232.85989342426,374492.44126079883
491654.38928819424,375858.04357206996
492973.96373012784,369000.33130497875
491026.05845226336,366253.4669101419
492098.7476176607,359028.8414145308
489105.4634044473,372141.4981395547
493355.47543224605,358701.59620268655
494275.99084016605,367870.80047882715
495337.58702543564,358543.34555034945
493768.0254148209,350521.1037451515
497699.87057314074,344514.9278884022
494629.57536055683,347380.40895708045
497323.7713839733,351964.2517584876
498916.9545755257,344959.228768079
495866.02892439166,345321.87139226997
496137.7467070623,340371.9704980799
497209.8948805337,344694.2656696719
497241.2526193089,347140.0915943494
503214.1893882756,344949.2470157225
503634.76795267966,342745.5646508262
507085.7305848949,337535.7482962816
512654.4441879834,341884.7979745908
509940.112277908,345090.3594679698
512117.43972026865,343581.2046286183
510077.2354182527,345406.13515870186
515613.40815971687,334917.1689654128
511439.8280086116,334449.1433410249
515957.9428341407,327154.8678689654
517011.4665511139,331188.8138036356
519748.9830241323,328326.93893357273
518612.5338509586,332194.9894239972
520864.7601708272,335738.29004396393
515301.9645337387,324747.5261526945
515646.2592319924,328902.62622787344
517696.8860940397,331498.994549489
511918.70021393656,329994.63208500115
515723.8758290759,324844.62561331055
515572.80685459933,326992.4503647597
522787.95247780957,325167.1097333783
522216.8756320602,330097.35259567946
521120.06267586973,323072.80339077476
518197.87649361044,321971.9046032665
522286.90473560867,320825.82339626737
522950.6690296361,317467.33231905074
520416.21823778504,311359.11229999637
527647.1696120581,313625.0798863164
524896.8260656092,323194.51340316806
523519.001302113,318149.7309540755
524040.80030437035,314472.1241832737
522516.74637753534,307720.6614949541
520089.8554538695,307878.2124626057
521188.78052267764,305825.4827927267
524316.5585688924,316853.76553575
520458.3937001763,326908.55293716345
518362.2719218231,331871.1675698749
521259.16666296497,336145.91188351315
519042.40506497317,341483.11559326533
526806.3359132054,338191.1122147516
527039.5791668748,332581.18185597344
529729.8311101575,332895.8028007477
526721.9582176097,333488.0079209009
532793.7459866328,332790.8273086877
535348.6173197329,326762.0112497538
536885.6200729795,325430.6820865858
531677.768378615,329153.0639559511
532370.6294759731,327645.54208256275
534050.3627731265,330711.9842231217
532924.4535807185,330710.61252090643
535512.7865317198,329608.8635470891
537392.018927355,331097.4800936532
532586.336453117,336678.292880297
540451.3165469305,331721.3568595715
537575.969155648,336736.9924851863
541442.9515950459,332955.1313969044
539963.6351590243,333214.75979792926
540219.7502632407,333597.7016045574
542671.8202757646,334679.71570704173
537634.3655065192,336075.6394739343
538866.2437298853,331567.91489549907
538401.9941054643,324753.60589485423
542569.2726644911,335293.7306522578
543859.2328223567,331498.8844947381
543085.7232193674,332706.5009742658
543050.7988776828,339123.0817826242
547560.2568985666,338320.0739609021
547985.5223675865,343577.12768141757
547689.5498089439,335537.771493863
551367.7440763424,345127.98135701206
549670.3517089162,346351.2524661461
547278.6542481272,346072.1788939387
550011.5577561763,338038.8341515657
548995.0460809729,330674.0646200012
553591.9895144741,325937.4820059562
558137.1395259917,325815.669982499
554569.0540534687,339772.585426184
557174.824199481,332896.33376057196
556417.6937542146,325578.1739077083
555334.7792204331,330112.24145573925
557001.4523779149,322028.31257459166
555991.8152323478,318117.3082308179
554013.3244188132,323894.5508936492
556257.6937504516,318072.8502835656
559311.6753159974,320885.10049171717
557742.1670097591,317259.52444031887
561257.6757654179,312121.8353874881
561207.9226708213,314072.84762620076
559250.7150082196,316444.870095808
555813.6234504873,322465.17509994505
559308.7618358685,320747.0483499209
559651.9329659429,325459.5352243811
566330.4470324623,322238.31940301304
562193.5859195839,322099.55937261274
559918.8396337429,323814.22865880484
563416.8319500538,317487.3686075721
564040.7920823515,319427.3159217103
562706.9049361945,320013.006317033
558269.1727574682,313608.74940686056
556449.9925955068,315102.6383121502
557139.9374783406,316003.7548747838
559474.3624220053,310349.7979255336
555975.2303564022,316890.7643658757
552456.2086767742,308354.59286203986
553607.144138126,305789.5289335841
553121.8674386754,305246.3832102533
553625.2849849897,311467.4636577427
547977.848316066,309698.6251580057
547685.793715674,308517.69465350255
545906.1599602165,304133.5706354206
546554.1448067214,306979.73886894394
547318.5198988832,308353.6139991852
546607.0992682315,310472.28040521155
544535.2077700814,305882.92852113524
548455.4121327142,299842.412389006
547717.8129493435,302643.9913861037
550461.0913907735,301513.26991840784
549831.8763146187,298493.9233027925
549103.6903736339,301720.4352521504
545000.5088754758,301481.6140758915
549456.3783175214,303619.3155889787
547719.7272003434,297402.53156595625
548292.5441417121,306024.71880414523
550280.3021437596,301556.4390754005
549629.4674456932,308049.6686127284
549135.2005844323,312272.2612098576
547889.2558965501,311746.22452398745
549196.6703490128,313098.61333997763
549951.7893472689,312466.1398348128
550957.092137228,315018.1664041514
551549.8072772457,316172.6902193168
551165.594245319,320564.13472378673
551994.506027708,320186.02209834656
553370.4668861225,322857.54533609934
556077.6588349325,323793.5125277021
559719.2193602358,322632.73577071226
557639.8916964919,322679.28000604996
558736.0346045103,327352.50794850796
556684.8895862447,330808.14840700617
558927.5711346708,336412.53864233126
558845.1520540981,338084.6321101949
557253.5400468742,339756.4087419881
553495.0955217554,334215.6704421634
557450.1652029799,330799.8273569952
556955.31684139,330017.9563813471
558046.718852103,333087.3750283298
556403.0800261772,332954.5926500065
558100.0128282801,330565.52886818885
557665.3563433838,329774.1786645759
559125.0648644435,334318.91716146894
559798.405752362,333912.87446539424
562482.5576600395,331547.06057601166
561220.3644437748,333556.42542839126
560970.7960455132,328033.49025987403
562654.0789181091,329542.96639094484
563946.6160634613,334213.2951847713
563391.6356286871,338836.3849778892
563839.6476600495,335603.7980910318
562529.8527634867,337838.82678718935
561589.6364857819,336005.6007928872
561649.1108078605,335301.5485198088
560552.2117910795,334351.9557677439
564060.6057664321,333762.38806657115
560421.4907475965,334440.9038120373
560084.0826936971,333734.24243461364
561923.0299353416,335052.7817267069
562490.3146008201,339187.43158985925
563049.3218160889,334892.1815847698
565143.72758822,333410.88523251686
570395.9208805976,334216.94007932075
571459.3134822835,331623.24696672097
570694.5769652356,334476.97405813297
568547.9469913708,339659.7812584567
568432.1183927455,344585.6552318423
567098.8520662618,349104.3998272699
565097.4716692914,352213.12670739164
566891.5596837597,351805.3206685951
567980.5563962801,353676.4646439126
567262.5337872074,351233.98690513975
569732.2559955467,345175.1045209191
570205.8881130394,343302.6667975656
570988.637445468,349340.42222527316
570235.3400274973,350309.23032405804
572041.5665881378,350401.2568669105
572047.8125698367,352543.39100433706
567905.7217524312,354011.71055290283
571268.5127383638,350968.32311971753
572879.3582197484,353206.7326994186
571748.2417020161,356803.2120134283
570492.4443889281,357536.229032599
570986.8744712118,362419.25329554675
570069.7511545352,361021.46240427013
571115.1746684146,355705.37439009955
575108.6560781675,355265.3581195857
575560.6029170076,355379.57389057364
576039.2606596081,353973.7091654556
576918.4376238983,357757.3741554436
574757.9045536858,358247.6007447554
575397.507968302,361238.79786993127
572736.1299077522,362845.88828580704
574763.2320141428,371919.3749735536
575041.4321377504,371131.8540252381
573986.6108063834,371075.374073721
569933.4109535927,375477.2066873326
567972.6363675747,372711.36695713364
573397.4506699595,373630.50123645965
575383.4395859798,374444.7587674928
582511.9957685708,374470.0289614541
584926.6654799205,377360.1791490543
588103.252554285,376006.785427523
580499.6152814797,378914.8519763862
583160.8106663715,379337.83801638224
583929.1033031961,383096.5722051917
582816.9489352866,383739.8294151019
582806.9583882907,384097.6353225605
583602.3690658002,383143.5633506779
583288.4242690593,382828.00239267136
586916.4945204227,387294.1449970849
588666.1442909922,384744.2424377528
590942.5428100843,392959.84604718554
597194.0341334024,398223.67956028756
597359.2016073023,396752.91929935204
595378.9109490785,396249.3625353035
595667.414528976,396398.97701314086
596411.3356812517,399767.16113370797
596631.6529159573,395872.7498652479
595319.1876667187,395084.77849326027
597168.5289135451,397291.9980890221
602284.1353552141,391869.77808334044
607051.5403623094,389476.55373061646
611460.3838038122,392493.2646364306
609066.9708674403,391305.22717771004
609721.9152911898,388240.9878110654
609011.2826400785,388262.6013768832
614147.0540146251,386193.0726534455
613391.7203443181,387503.78225941863
614976.6711470482,385626.86491570214
617118.0298769604,387174.56807640183
621375.664036386,382686.2122608911
619616.0504543474,377565.9720861413
620594.8267559885,376111.46748368605
622392.287967665,376230.7052063119
622568.8472469747,378371.4794319285
627263.729566034,377037.38375078066
629180.4903741782,377632.5156356814
632557.7937541328,377753.13528068137
636775.3308759768,381639.04337610496
636524.1764176524,381627.5080495186
636201.7702044008,378138.11976248404
639002.6614136241,380696.9897484871
635103.4772041938,379902.14043427224
640617.9612797708,375152.5509852845
643182.7909682874,371662.38666136476
641833.7034676241,374423.2768714822
639583.207430735,373638.77653946175
634503.2249552775,378082.36776900035
631497.4722906632,376990.35422554443
633071.9878017759,376058.50324397866
626258.5654536685,377566.207100036
630950.9178804252,375617.7574972386
637767.590870748,372918.39279143943
642498.7347117113,377094.8301141786
640157.6495424819,376357.7018754572
644323.4814388617,377566.9483571585
648868.8410180284,372094.9773179271
649441.1982920968,370191.93646380317
646611.5164292328,368893.7821058068
644543.6426796096,367913.12854927353
647169.7537354128,367262.0330232446
649718.1915702139,368416.3096875721
654149.4642924728,367627.95716758026
650675.4714411333,368783.1496777314
653037.2440164506,371817.8942044344
655788.0224941841,372208.7478249956
658514.4169910465,373923.6580763091
656641.4605253934,374198.3433280553
660480.6865791739,374073.5195085786
659342.4421894848,375207.3156710963
662056.2094589948,375350.53249728703
663601.1927478012,376810.6293856786
665398.6279913844,375517.50013326306
667321.5737128771,374519.7713817698
669674.7442689444,375793.66256055847
668549.06912634,375360.12207255943
672288.3601267786,376833.9445555874
672226.3633732965,375826.89306918875
669829.4793209466,370801.84379532054
671181.4143263408,370023.5607244684
678843.664148304,370884.0879219495
683541.9370259426,367241.57809375215
693151.274093836,370244.3727686574
695496.4681765917,367149.34756980947
693009.6604304772,369170.9086534863
699727.2900346905,362748.47568227927
695396.7789973409,361633.80009040167
695175.9259501685,359164.52477121726
695675.0724521322,359255.6566026904
699069.5298537739,357215.15965441626
698634.2606187022,358081.0899117046
704966.3589954409,358926.934389989
710674.1670834394,360536.6298681475
710106.9716709483,358417.7700878227
710654.9293012163,359252.4170940126
711043.9223931704,360208.05880127003
710567.6685739595,361483.814596644
707112.488834519,361923.56920817256
706062.6181138139,357673.809577056
708790.4975509288,359143.6174713226
710227.5618445562,353114.10380612157
716618.4115504245,351467.1529304171
722406.1428860952,354133.58566735627
724256.0695911181,353159.7418968092
720326.9279732509,350900.6195282647
720511.969740797,350180.03073808004
719629.5813397004,351489.37616343243
720078.7166939517,357723.0897046783
717183.52480133,353837.56227536756
724903.5867234512,349276.3353783804
725740.2146038598,342885.87370191247
713587.8644324058,358473.11524564127
700918.0818172742,322232.79056178004
715990.5035227487,289844.8855537793
712302.782954158,316515.4165493015
703069.4720344172,309145.45492403576
707469.7588518095,312061.2097356372
705069.143554054,357190.22802290594
722965.596893949,425534.78642805293
690529.2598849178,373724.4775581262
687013.9627285523,370406.3599717219
697818.3634227219,391818.3678610625
702967.5209192563,391207.59812029667
704340.5296546749,386704.5529375633
698533.0080451319,380442.55311441474
697972.7012569406,366777.7712726391
697383.5824316518,354779.78348694043
696903.9013163554,353503.59178444865
698070.2899172365,359968.34453661664
699798.9055261506,370979.58368564444
701188.9673640684,366819.77721731225
701422.0281826876,368267.2694624535
700739.5910240419,366428.92102014105
703268.8999892914,359679.14710425586
699994.4110591975,360965.29406345077
695802.830124435,366337.31636756455
694694.6956783748,363035.37530374614
692209.2712278906,363063.0218937777
693682.2575570093,367330.32031192543
696097.2224261537,370791.3729907763
695642.3365044767,372693.55095999443
694166.5576589562,371354.1736886415
692336.283858367,374019.126357745
690936.8192639692,378095.6909886602
691039.6252244486,378447.57529320446
690389.1838342996,388573.70011160057
687457.6182980246,389168.0551611175
689081.8768996259,383991.5794034555
693603.1852698919,385731.4754073665
692067.7477127571,385192.1381479556
692368.4755410859,380449.3667142473
690451.4788366972,374687.9233878653
691789.3953657101,378011.35098173784
697050.2337060695,377658.2046513136
701481.5897626673,375949.2852436628
702184.0161516482,376627.6722252736
704698.1900244609,379903.5998801788
703141.5673298126,376229.3902383489
705135.3289128382,372277.40590553504
703982.3837870951,372493.9024971888
706292.6439350729,367700.8006308122
708660.6862414659,371853.04617719713
707001.0569525864,378225.1947255308
708112.971059135,373743.66911365214
710543.7555926923,376068.11528792867
714550.3307996803,371418.2155176571
719573.0108969151,373856.7499851482
722677.241584524,379592.1403090989
723521.8148534652,376348.4774234301
721154.0981968043,364857.4532795388
721512.524144151,368268.92734428454
715729.5307824621,366965.4090945809
718410.6583598007,365496.02132555516
728108.3927465555,365346.9932160278
726489.1585369455,361710.05508282845
728174.4825257745,361955.6849592924
726325.9238918972,364398.5207859854
728827.6300249964,362188.43471659214
730083.9762323181,358469.7732599233
728889.5648149967,359885.6301186347
735972.5999767017,357463.648222237
737738.4376420506,359352.7528239481
740987.9282543197,354900.80741562217
742726.9190319363,351774.36579605873
747877.9088167081,348289.8678003884
746191.8039598687,341900.0825208586
749782.1458037919,343629.720938612
749585.5964881902,340859.79633883486
756665.9916284608,340967.9178675752
755960.244479394,340860.7852827542
759100.4866873885,347086.6464915557
758328.2552430376,349663.3469030299
751785.9242088266,352517.83853031613
754054.6910286061,348675.4388572844
755557.9295291146,344834.5538973775
759693.1982219942,347944.77434155485
755926.8362527344,346533.18847656087
751176.1908662666,345617.88245014206
751061.3887463259,347596.79417234706
754167.1907645051,349930.0824294823
748838.0340603926,352395.3635079357
750029.3810166934,349177.82935526664
746495.0086462016,343822.67815977905
747161.3577777084,348503.62313609704
740385.4035991707,348512.2392743354
739873.7358477142,352728.10152374767
736945.7192044528,355561.18929605215
741946.6520489448,356884.53861604666
746089.4443679603,357247.99408381595
745377.5498237757,358823.97377482627
742411.924067074,357671.95490188437
744749.4815574931,358660.22614354955
746366.5624763258,355432.86150707543
744754.1119904694,352616.7284400311
741523.4812517447,353056.80945957795
741782.6776291265,347994.67845476256
742448.4769005924,349972.9008843248
745195.3986085611,349993.3167736719
745483.2001663343,354116.90041712334
752840.3504932156,353374.9342314663
745389.950590998,355934.76907774917
743241.1517012715,360224.13256215194
744706.1167058478,361285.0539639501
740083.6742541415,364484.9822370755
736862.5254062891,367470.1924557651
735440.0763147502,367024.6413147079
732210.6313240859,367645.0612925897
737601.8576836255,367438.3169086229
738793.2122424808,364770.43340511515
739113.2445779798,367744.8624459459
742847.6672813165,365756.59748179646
736392.6411504139,363631.8897509258
736285.1841972555,367378.3744470459
734396.2999351599,367337.64996945724
739148.7885386252,365703.73690504505
741671.216152924,364121.5166543684
740882.9140402188,360455.55630153115
741433.317457387,362885.35398259276
741547.0919396932,360282.5976827398
741242.1723378588,364265.6186774349
744835.4843033559,361719.1269172117
745307.6187059019,359076.97601725906
749209.7690342325,360784.992404069
751503.0881056363,357958.62885208114
753392.1777672567,358467.1676842951
749702.8589488048,357658.57472322317
751158.3567064288,358382.2939229417
754511.9615706487,357944.34442809504
756670.9241417327,362502.8008976921
757042.6310011242,359027.01342464966
761511.8497791501,361246.0870426172
764010.3559560303,364512.5973043816
763910.6911983446,363107.7872430881
763021.0226252606,364505.0432069904
764929.5750744758,363707.43513720686
764966.107600379,363199.2118695415
771771.0012136705,370715.0240509787
776286.7655225985,361914.18361404276
778203.0522908968,356950.1066401102
781043.6452406113,358574.7386346374
782200.926278562,360052.7591214879
781790.0568759175,363095.6429562266
783919.6756570346,354900.8460193836
779668.6137432689,352268.35646044
778908.1054304566,352138.2414392654
771850.0914235354,359068.83082770335
773629.2341707479,351393.34786838637
779746.0186492214,347105.99104225956
786083.5778986941,344264.84662988177
785705.7472671353,346483.76214414014
793211.8035295217,341095.71091942576
798694.2557400644,337950.13247091015
