Date,Buy_&_Hold,Original_Momentum,Original_Mean_Reversion,Original_Factor_Momentum,Dual_Momentum_GEMVAA,Cross-Asset_Enhanced,Enhanced_Ensemble
2009-08-07,51270.70801909267,13336.810408626545,10908.345116557435,12575.190176960552,13259.46344749026,13715.676336797935,11716.171361460132
2009-08-10,50920.9580531089,13328.6131437988,10908.345116557435,12566.992912132808,13251.266182662515,13710.211493579438,11710.706518241635
2009-08-11,50939.3174735223,13329.04344271474,10908.345116557435,12567.423211048746,13251.696481578454,13710.498359523397,11710.993384185595
2009-08-12,50789.125125966064,13325.52330956889,10908.345116557435,12563.903077902898,13248.176348432606,13708.15160409283,11708.646628755028
2009-08-13,50287.94542152285,13313.776910246002,10908.345116557435,12552.15667858001,13236.429949109717,13700.320671210906,11700.815695873103
2009-08-14,50434.50795475793,13317.2119696187,10908.345116557435,12555.591737952707,13239.865008482415,13702.610710792704,11703.105735454901
2009-08-17,51310.43768368196,13337.741572640356,10908.345116557435,12576.121340974365,13260.39461150407,13716.297112807142,11716.79213746934
2009-08-18,50710.856709637,13323.688893561179,10908.345116557435,12562.068661895186,13246.341932424893,13706.92866008769,11707.423684749887
2009-08-19,50730.340540284866,13324.145545841988,10908.345116557435,12562.525314175995,13246.798584705703,13707.233094941563,11707.72811960376
2009-08-20,50977.71244206191,13329.943324789887,10908.345116557435,12568.323093123894,13252.596363653602,13711.098280906828,11711.593305569026
2009-08-21,51050.17458820142,13331.641656340033,10908.345116557435,12570.02142467404,13254.294695203747,13712.23050194026,11712.725526602457
2009-08-24,51042.23368376692,13331.455541392348,10908.345116557435,12569.835309726355,13254.108580256063,13712.10642530847,11712.601449970667
2009-08-25,50630.102819495194,13321.79622426098,10908.345116557435,12560.175992594986,13244.449263124694,13705.666880554225,11706.16190521642
2009-08-26,50739.15445305764,13324.352121922599,10908.345116557435,12562.731890256608,13247.005160786313,13707.370812328638,11707.865836990835
2009-08-27,50513.22934229734,13319.057002139154,10908.345116557435,12557.436770473163,13241.710041002869,13703.840732473007,11704.335757135204
2009-08-28,49804.990129715174,13302.45764559426,10908.345116557435,12540.837413928268,13225.110684457975,13692.774494776411,11693.269519438609
2009-08-31,50232.07286285282,13312.467397152173,10915.018284262711,12550.84716548618,13235.120436015888,13699.447662481687,11699.942687143885
2009-09-01,50583.605780434926,13320.706449908004,10920.510986099931,12559.086218242011,13243.359488771719,13704.940364318907,11705.435388981105
2009-09-02,50631.38878489805,13321.82636407511,10921.257595544668,12560.206132409116,13244.479402938825,13705.686973763644,11706.181998425842
2009-09-03,50739.188346225514,13324.352916293721,10922.94196369041,12562.732684627728,13247.005955157436,13707.371341909386,11707.866366571583
2009-09-04,51133.54506681661,13333.595651932575,10929.103787449645,12571.975420266583,13256.24869079629,13713.533165668621,11714.028190330819
2009-09-07,51240.798120424384,13336.109395376508,10930.779616412266,12574.489163710514,13258.762434240223,13715.208994631243,11715.70401929344
2009-09-08,51580.796161077924,13344.078099454326,10936.092085797478,12582.457867788333,13266.73113831804,13720.521464016454,11721.016488678652
2009-09-09,51509.28580002149,13342.402075367065,10936.092085797478,12580.781843701072,13265.05511423078,13719.404114624947,11719.899139287145
2009-09-10,51991.36497750505,13353.700806089335,10936.092085797478,12592.080574423342,13276.35384495305,13726.936601773128,11727.431626435326
2009-09-11,52133.896847755655,13357.041396798335,10936.092085797478,12595.421165132342,13279.69443566205,13729.163662245794,11729.658686907991
2009-09-14,52232.707500809316,13359.357271479279,10936.092085797478,12597.737039813286,13282.010310342994,13730.707578699758,11731.202603361955
2009-09-15,51821.12484112937,13349.71080289303,10936.092085797478,12588.090571227038,13272.363841756745,13724.276599642259,11724.771624304456
2009-09-16,51951.48516638167,13352.766123016132,10936.092085797478,12591.14589135014,13275.419161879847,13726.313479724326,11726.808504386523
2009-09-17,51694.07791850148,13346.733140643939,10936.092085797478,12585.112908977946,13269.386179507654,13722.291491476197,11722.786516138394
2009-09-18,51504.789415613915,13342.296691357513,10936.092085797478,12580.67645969152,13264.949730221228,13719.333858618578,11719.828883280776
2009-09-21,51255.298205593914,13336.449241122667,10936.092085797478,12574.829009456676,13259.102279986382,13715.435558462017,11715.930583124215
2009-09-22,50921.17248036597,13328.61816943764,10936.092085797478,12566.997937771646,13251.271208301354,13710.21484400533,11710.709868667527
2009-09-23,51674.064326794345,13346.264072088303,10936.092085797478,12584.64384042231,13268.917110952018,13721.978779105773,11722.47380376797
2009-09-24,52164.36427184522,13357.755477050434,10936.092085797478,12596.135245384441,13280.408515914149,13729.639715747193,11730.13474040939
2009-09-25,52864.4630084996,13374.16404119077,10936.092085797478,12612.543809524777,13296.817080054485,13740.578758507418,11741.073783169615
2009-09-28,52464.54590117197,13364.79098398778,10936.092085797478,12612.543809524777,13287.444022851494,13734.330053705424,11734.825078367621
2009-09-29,52520.97002656113,13366.113424426589,10936.092085797478,12612.543809524777,13288.766463290303,13735.21168066463,11735.706705326827
2009-09-30,52098.8926230864,13356.220985282649,10936.092085797478,12612.543809524777,13278.874024146364,13728.616721235336,11729.111745897535
2009-10-01,51888.1506800031,13351.281720991634,10936.092085797478,12612.543809524777,13273.934759855349,13725.32387837466,11725.818903036858
2009-10-02,51601.205102207765,13344.556434012055,10936.092085797478,12612.543809524777,13267.20947287577,13720.840353721607,11721.335378383805
2009-10-05,52059.20255049349,13355.290749206251,10936.092085797478,12612.543809524777,13277.943788069966,13727.996563851073,11728.49158851327
2009-10-06,51952.706712219886,13352.794752996715,10936.092085797478,12612.543809524777,13275.44779186043,13726.332566378047,11726.827591040244
2009-10-07,52354.44241054768,13362.210433426273,10936.092085797478,12612.543809524777,13284.863472289988,13732.609686664418,11733.104711326616
2009-10-08,52597.008375020814,13367.895573218611,10936.092085797478,12612.543809524777,13290.548612082326,13736.399779859312,11736.89480452151
2009-10-09,53437.509192558675,13387.594811129655,10936.092085797478,12612.543809524777,13310.24784999337,13749.532605133341,11750.027629795539
2009-10-12,52941.722127989284,13375.97480180381,10936.092085797478,12612.543809524777,13298.627840667525,13741.785932249444,11742.280956911642
2009-10-13,53418.57209484437,13387.150972901976,10936.092085797478,12612.543809524777,13309.804011765691,13749.236712981556,11749.731737643753
2009-10-14,53859.492477283944,13397.485044365403,10936.092085797478,12612.543809524777,13320.138083229118,13756.126093957173,11756.62111861937
2009-10-15,53541.76837627787,13390.038385748074,10936.092085797478,12612.543809524777,13312.691424611789,13751.161654878953,11751.65667954115
2009-10-16,53933.90716353583,13399.229138574432,10936.092085797478,12612.543809524777,13321.882177438147,13757.288823429859,11757.783848092056
2009-10-19,54087.29924376603,13402.824265454827,10936.092085797478,12612.543809524777,13325.477304318541,13759.685574683455,11760.180599345653
2009-10-20,54037.59198614775,13401.659251604398,10936.092085797478,12612.543809524777,13324.312290468113,13758.908898783171,11759.403923445368
2009-10-21,53772.73410535478,13395.451645023313,10936.092085797478,12612.543809524777,13318.104683887028,13754.77049439578,11755.265519057977
2009-10-22,53546.80998703032,13390.156548500085,10936.092085797478,12612.543809524777,13312.8095873638,13751.24043004696,11751.735454709158
2009-10-23,54311.75433874607,13408.084931743422,10936.092085797478,12612.543809524777,13330.737970607137,13763.192685542519,11763.687710204716
2009-10-26,54344.576042271554,13408.854190419801,10936.092085797478,12612.543809524777,13331.507229283516,13763.705524660105,11764.200549322302
2009-10-27,54660.958523254754,13416.269404817842,10936.092085797478,12612.543809524777,13338.922443681557,13768.649000925467,11769.144025587664
2009-10-28,54405.099744845225,13408.273817992545,10936.092085797478,12612.543809524777,13328.927960149937,13756.65562068752,11765.146232175015
2009-10-29,54154.452030362634,13400.441076914964,10936.092085797478,12612.543809524777,13319.13703380296,13744.906509071148,11761.229861636226
2009-10-30,54578.14549243003,13413.68149760457,10936.092085797478,12619.16401986958,13335.687559664966,13764.767140105558,11767.850071981029
2009-11-02,54119.09200544405,13399.336076136258,10936.092085797478,12611.991309135425,13317.755782829578,13743.24900790309,11760.677361246871
2009-11-03,54001.51952195375,13395.661936027187,10936.092085797478,12610.154239080888,13313.163107693237,13737.737797739483,11758.840291192337
2009-11-04,54046.175955798855,13397.057449584845,10936.092085797478,12610.851995859717,13314.90749964031,13739.831068075971,11759.538047971166
2009-11-05,54118.77912815972,13399.326298721124,10936.092085797478,12611.986420427857,13317.743561060659,13743.234341780386,11760.672472539305
2009-11-06,54086.52524397243,13398.31836484027,10936.092085797478,12611.48245348743,13316.483643709591,13741.722440959107,11760.168505598878
2009-11-09,54261.90126665139,13403.798865548988,10936.092085797478,12614.222703841788,13323.334269595489,13749.943192022183,11762.908755953236
2009-11-10,54545.45905507019,13412.660046437075,10936.092085797478,12618.653294285832,13334.410745705598,13763.234963354314,11767.33934639728
2009-11-11,54845.71593693203,13422.043073995257,10936.092085797478,12623.344808064923,13346.139530153327,13777.309504691588,11772.030860176372
2009-11-12,54517.619822837885,13411.790070429815,10936.092085797478,12618.218306282202,13333.323275696524,13761.929999343425,11766.90435839365
2009-11-13,54446.88587764672,13409.579634642592,10936.092085797478,12617.11308838859,13330.560230962494,13758.61434566259,11765.79914050004
2009-11-16,54913.866524703815,13424.172779863125,10936.092085797478,12624.409660998857,13348.801662488162,13780.50406349339,11773.095713110306
2009-11-17,55274.81951432258,13435.452560788712,10936.092085797478,12630.04955146165,13362.901388645145,13797.42373488177,11778.735603573099
2009-11-18,54801.30927424932,13420.655365786422,10936.092085797478,12630.04955146165,13344.404894892283,13775.227942378337,11771.337006071955
2009-11-19,54962.78105626669,13425.701358974466,10936.092085797478,12630.04955146165,13350.712386377338,13782.796932160401,11773.860002665977
2009-11-20,54269.793888028245,13404.045509967014,10936.092085797478,12630.04955146165,13323.642575118021,13750.313158649224,11763.03207816225
2009-11-23,54319.34924829861,13405.594114975464,10936.092085797478,12630.04955146165,13325.578331378583,13752.636066161896,11763.806380666474
2009-11-24,55040.19534173001,13428.120555395195,10936.092085797478,12630.04955146165,13353.736381903247,13786.425726791495,11775.06960087634
2009-11-25,54724.86687553848,13418.26654082671,10936.092085797478,12630.04955146165,13341.418863692641,13771.644704938766,11770.142593592098
2009-11-26,54452.84252618391,13409.76577990938,10936.092085797478,12630.04955146165,13330.792912545978,13758.893563562771,11765.892213133433
2009-11-27,54763.275174871196,13419.466800180857,10936.092085797478,12630.04955146165,13342.919187885325,13773.445093969987,11770.742723269172
2009-11-30,54232.012866154284,13402.864853033454,10936.092085797478,12630.04955146165,13322.16675395107,13748.542173248881,11762.44174969547
2009-12-01,54035.425651465215,13396.721502574419,10936.092085797478,12630.04955146165,13314.48756587728,13739.327147560332,11759.370074465953
2009-12-02,54283.01507275777,13404.458671989813,10936.092085797478,12630.04955146165,13324.15902764652,13750.93290168342,11763.238659173649
2009-12-03,54085.68803033034,13398.292201913955,10936.092085797478,12630.04955146165,13316.450940051698,13741.683196569635,11760.15542413572
2009-12-04,54032.91507777969,13396.643047146747,10936.092085797478,12630.04955146165,13314.389496592688,13739.209464418822,11759.330846752116
2009-12-07,54333.793087593294,13406.045484953422,10936.092085797478,12630.04955146165,13326.142543851032,13753.313121128835,11764.032065655454
2009-12-08,54519.304162977955,13411.842706059193,10936.092085797478,12630.04955146165,13333.389070233245,13762.008952787492,11766.93067620834
2009-12-09,54649.126931783845,13415.899667584377,10936.092085797478,12630.04955146165,13338.460272139726,13768.094395075266,11768.959156970932
2009-12-10,54558.16605188881,13413.057140087658,10936.092085797478,12630.04955146165,13334.907112768826,13763.830603830187,11767.537893222572
2009-12-11,54725.68943650965,13418.292245857057,10936.092085797478,12630.04955146165,13341.450994980576,13771.68326248429,11770.155446107272
2009-12-14,54713.30163771552,13417.905127144742,10936.092085797478,12630.04955146165,13340.967096590182,13771.102584415814,11769.961886751114
2009-12-15,54913.35517367889,13424.156800143597,10936.092085797478,12630.04955146165,13348.78168783875,13780.480093914097,11773.08772325054
2009-12-16,54764.0946380901,13419.492408406448,10936.092085797478,12630.04955146165,13342.951198167313,13773.483506308374,11770.755527381967
2009-12-17,54730.185011516,13418.432732576006,10936.092085797478,12630.04955146165,13341.626603379264,13771.893992562713,11770.225689466746
2009-12-18,54401.26258495996,13408.15390674613,10936.092085797478,12630.04955146165,13328.778071091918,13756.475753817896,11765.086276551809
2009-12-21,54421.174957745556,13408.77616839568,10936.092085797478,12630.04955146165,13329.555898153854,13757.409146292222,11765.397407376584
2009-12-22,54159.135456215576,13400.587433972869,10936.092085797478,12630.04955146165,13319.31998012534,13745.126044658005,11761.303040165178
2009-12-23,53788.77677695733,13389.013725246048,10936.092085797478,12630.04955146165,13304.852844216815,13727.765481567774,11755.516185801767
2009-12-24,53913.929242800004,13392.924739803631,10938.04759307627,12630.04955146165,13309.741612413794,13733.63200340415,11757.471693080559
2009-12-25,54022.84310569943,13396.328298019238,10939.749372184073,12630.04955146165,13313.996060183303,13738.73734072756,11759.173472188362
2009-12-28,54337.61941686577,13406.165057743186,10944.667752046047,12630.04955146165,13326.292009838238,13753.492480313482,11764.091852050336
2009-12-29,54213.7991304296,13402.295673792058,10942.733060070483,12626.18016751052,13321.455279899325,13747.688404386787,11762.157160074772
2009-12-30,54394.01610718676,13407.927454315719,10945.548950332313,12631.811948034181,13328.495005553901,13756.136075172279,11764.973050336603
2009-12-31,54626.67336126047,13415.19799350552,10949.184219927214,12639.082487223986,13337.583179541156,13767.041883956985,11768.608319931504
2010-01-01,54821.656888340345,13421.291228726768,10952.230837537838,12645.175722445232,13345.199723567714,13776.181736788854,11771.654937542127
2010-01-04,54552.32430456969,13412.874585483934,10948.022515916422,12636.759079202398,13334.678919514172,13763.556771924603,11767.446615920711
2010-01-05,54639.44528693277,13415.59711618278,10949.383781265844,12639.481609901244,13338.08208288773,13767.640567972874,11768.807881270133
2010-01-06,54805.0584442891,13420.772527350166,10951.971486849538,12644.65702106863,13344.551346846962,13775.403684723951,11771.395586853827
2010-01-07,54840.55535020628,13421.881805660078,10952.526126004494,12645.766299378542,13345.937944734353,13777.06760218882,11771.950226008783
2010-01-08,54109.473222110326,13399.035489157079,10941.102967752993,12622.919982875543,13317.380049105603,13742.798127434322,11760.527067757283
2010-01-11,54199.90599161323,13401.861513204045,10942.515979776477,12625.746006922509,13320.912579164311,13747.03716350477,11761.940079780767
2010-01-12,55033.07082976501,13427.897914396288,10955.534180372599,12651.782408114752,13353.458080654615,13786.091765293135,11774.958280376888
2010-01-13,54933.784671235575,13424.795221942244,10953.982834145576,12648.679715660708,13349.579715087059,13781.437726612068,11773.406934149865
2010-01-14,54699.68972641818,13417.4797549167,10950.325100632805,12641.364248635164,13340.43538130513,13770.464526073752,11769.749200637094
2010-01-15,54868.848600260055,13422.765969724258,10952.968208036584,12646.650463442722,13347.043149814577,13778.39384828509,11772.392308040873
2010-01-18,55016.1948703296,13427.370540663931,10955.27049350642,12651.255034382395,13352.79886348917,13785.3007046946,11774.694593510709
2010-01-19,55487.31708970123,13442.093110019296,10962.6317781841,12665.97760373776,13371.202075183373,13807.384558727645,11782.05587818839
2010-01-20,55054.58671582005,13428.570285835509,10962.6317781841,12652.454779553973,13354.298544953639,13787.100322451965,11775.294466096497
2010-01-21,55356.45089782631,13438.003541523203,10962.6317781841,12661.888035241667,13366.09011456326,13801.250205983508,11780.011093940346
2010-01-22,55607.873005996815,13445.860482403532,10962.6317781841,12669.744976121996,13375.91129066367,13813.035617304,11783.93956438051
2010-01-25,55588.44864476206,13445.253471114946,10962.6317781841,12669.13796483341,13375.152526552936,13812.125100371122,11783.636058736216
2010-01-26,55747.49341345441,13450.223620136581,10962.6317781841,12674.108113855045,13381.365212829982,13819.580323903574,11786.121133247034
2010-01-27,56164.10818068009,13463.242831612384,10962.6317781841,12687.127325330848,13397.639227174735,13839.109141117278,11792.630738984935
2010-01-28,56524.91063852429,13474.517908420015,10962.6317781841,12698.40240213848,13411.733073184274,13856.021756328726,11798.268277388752
2010-01-29,56127.42754884214,13462.096561867449,10962.6317781841,12685.981055585913,13396.206389993566,13837.389736499874,11792.057604112468
2010-02-01,56468.44813784188,13472.75345527369,10962.6317781841,12696.637948992155,13409.527506751367,13853.375076609238,11797.386050815589
2010-02-02,56477.92703753617,13473.049670889137,10962.6317781841,12696.9341646076,13409.897776270675,13853.819400032407,11797.534158623312
2010-02-03,56539.28171706992,13474.967004624566,10962.6317781841,12698.85149834303,13412.294443439963,13856.695400635552,11798.492825491026
2010-02-04,56600.824989477216,13476.890231887295,10962.6317781841,12700.77472560576,13414.698477518374,13859.580241529644,11799.45443912239
2010-02-05,56577.99375513356,13476.176755814056,10962.6317781841,12700.061249532519,13413.806632426824,13858.510027419785,11799.097701085771
2010-02-08,57062.11158740723,13491.305438072608,10962.6317781841,12715.189931791072,13432.717485250014,13881.203050807613,11806.662042215046
2010-02-09,57064.440062310874,13491.378202913347,10962.6317781841,12715.262696631811,13432.808441300938,13881.312198068721,11806.698424635417
2010-02-10,56672.1039505426,13479.117699420589,10962.6317781841,12703.002193139051,13417.48281193499,13862.921442829584,11800.568172889038
2010-02-11,56557.18607801625,13475.52651590414,10962.6317781841,12699.411009622603,13412.993832539429,13857.534667554912,11798.772581130814
2010-02-12,56658.5873712875,13478.695306318867,10962.6317781841,12702.57980003733,13416.954820557838,13862.287853177,11800.356976338177
2010-02-15,57157.58437641133,13494.288962728986,10962.6317781841,12718.17345644745,13436.446891070485,13885.67833779218,11808.153804543235
2010-02-16,57422.02918502285,13502.552862998096,10962.6317781841,12726.43735671656,13446.776766406874,13898.074188195846,11812.28575467779
2010-02-17,57130.372370799385,13493.438587553612,10962.6317781841,12717.323081272076,13435.38392210127,13884.40277502912,11807.72861695555
2010-02-18,58112.624303456665,13524.133960449153,10962.6317781841,12748.018454167617,13473.753138220694,13930.44583437243,11823.076303403319
2010-02-19,58250.21703602309,13528.433733341853,10962.6317781841,12752.318227060317,13479.12785433657,13936.895493711481,11825.226189849669
2010-02-22,58781.20095990401,13545.026980963132,10962.6317781841,12768.911474681596,13499.869413863169,13961.7853651434,11833.52281366031
2010-02-23,58756.912087471814,13544.267953699626,10962.6317781841,12768.15244741809,13498.920629783786,13960.64682424814,11832.763786396803
2010-02-24,59001.40270945139,13551.908285636488,10962.6317781841,12775.792779354952,13508.471044704864,13972.107322153433,11840.404118333665
2010-02-25,59367.50479245446,13563.348975730334,10962.6317781841,12787.233469448798,13522.77190732217,13989.268357294202,11851.844808427511
2010-02-26,59886.00774880069,13579.552193116153,10962.6317781841,12803.436686834617,13543.025929054445,14013.573183372931,11868.04802581333
2010-03-01,60344.73319555166,13593.887363327121,10962.6317781841,12817.771857045585,13560.944891818155,14035.075938689384,11882.383196024299
2010-03-02,60732.36352336347,13606.00081107124,10962.6317781841,12829.885304789705,13576.086701498305,14053.246110305561,11894.496643768418
2010-03-03,60641.01697371531,13603.146231394736,10962.6317781841,12827.0307251132,13572.518476902673,14048.964240790805,11891.642064091913
2010-03-04,60445.883812981025,13597.048320121788,10962.6317781841,12820.932813840252,13564.89608781149,14039.817373881386,11885.544152818966
2010-03-05,60616.38228645372,13602.376397417811,10962.6317781841,12826.260891136275,13571.556184431518,14047.809489825417,11890.872230114988
2010-03-08,61030.42033512612,13615.315086438823,10962.6317781841,12839.199580157287,13587.729545707783,14067.217523356936,11903.810919136
2010-03-09,60976.26550125492,13613.622747880348,10962.6317781841,12837.507241598812,13585.614122509689,14064.679015519225,11902.118580577526
2010-03-10,61446.52507996915,13628.318359715167,10962.6317781841,12852.202853433631,13603.983637303214,14086.722433271454,11916.814192412345
2010-03-11,62079.37949926322,13648.095060318108,10962.6317781841,12871.97955403657,13628.704513056888,14116.387484175862,11936.590893015284
2010-03-12,61736.781328055,13637.388867467851,10962.6317781841,12861.273361186315,13615.321771994068,14100.328194900478,11925.884700165028
2010-03-15,61428.80637592956,13627.76465021393,10962.6317781841,12851.649143932395,13603.291500426667,14085.891869019597,11916.260482911108
2010-03-16,61408.07387514036,13627.116759564267,10962.6317781841,12851.001253282731,13602.48163711459,14084.920033045104,11915.612592261445
2010-03-17,61571.039375208486,13632.209431441397,10962.6317781841,12856.093925159861,13608.847476961,14092.559040860797,11920.705264138574
2010-03-18,61392.30805879894,13626.624077803599,10962.6317781841,12850.508571522063,13601.865784913753,14084.1810104041,11915.119910500776
2010-03-19,61983.44093980534,13645.096980335049,10962.6317781841,12868.981474053513,13624.956913078066,14111.890364201274,11933.592813032226
2010-03-22,62196.132414959895,13651.743588933628,10962.6317781841,12875.628082652092,13633.26517382629,14121.860277099146,11940.239421630806
2010-03-23,62249.821112184894,13653.42136072191,10962.6317781841,12877.305854440374,13635.362388561642,14124.376934781567,11941.917193419087
2010-03-24,61690.30955280033,13635.936624491142,10962.6317781841,12859.821118209606,13613.506468273183,14098.149830435415,11924.432457188319
2010-03-25,61185.29935701129,13620.155055872734,10962.6317781841,12844.039549591198,13593.779507500172,14074.477477507804,11908.650888569911
2010-03-26,61336.80451963607,13624.88959220476,10962.6317781841,12848.774085923224,13599.697677915203,14081.579282005841,11913.385424901937
2010-03-29,60500.170039437806,13598.744764698564,10962.6317781841,12822.629258417028,13567.016643532457,14042.362040746546,11887.240597395741
2010-03-30,60945.533141315675,13612.662361632247,10962.6317781841,12836.54685535071,13584.413639699562,14063.238436147072,11901.158194329424
2010-03-31,60917.72885922519,13611.793477816918,10962.6317781841,12835.677971535382,13583.327534930402,14061.935110424081,11900.289310514096
2010-04-01,62273.42682167831,13654.159039143578,10962.6317781841,12878.043532862042,13636.284486588727,14125.483452414072,11942.654871840756
2010-04-02,63270.451854242085,13685.316071411196,10962.6317781841,12909.20056512966,13675.23077692325,14172.219000815498,11973.811904108374
2010-04-05,63231.74446945625,13684.10646563664,10962.6317781841,12907.990959355104,13673.718769705054,14170.404592153662,11972.602298333817
2010-04-06,63224.7746488382,13683.888658742326,10962.6317781841,12907.77315246079,13673.44651108716,14170.07788181219,11972.384491439503
2010-04-07,63683.007084623576,13698.208422360618,10962.6317781841,12922.092916079082,13691.346215610027,14191.55752723963,11986.704255057795
2010-04-08,64445.45579771091,13722.034944644598,10962.6317781841,12945.919438363062,13721.129368465,14227.297310665599,12010.530777341775
2010-04-09,63779.21884461158,13701.215039860244,10962.6317781841,12925.099533578708,13695.10448748456,14196.067453489068,11989.710872557422
2010-04-12,63056.69610559804,13678.636204266071,10962.6317781841,12902.520697984535,13666.880942991842,14162.199200097808,11967.132036963249
2010-04-13,62832.61046227021,13671.633527912076,10962.6317781841,12895.51802163054,13658.127597549348,14151.695185566816,11960.129360609253
2010-04-14,63114.78857333718,13680.451593882919,10962.6317781841,12904.336087601383,13669.150180012903,14164.92228452308,11968.947426580096
2010-04-15,63362.04827329358,13688.178459506556,10962.6317781841,12912.06295322502,13678.808762042449,14176.512582958536,11976.674292203734
2010-04-16,63852.665366272944,13703.510243662162,10962.6317781841,12927.394737380626,13697.973492236955,14199.510259191944,11992.00607635934
2010-04-19,63379.451591358666,13688.722313196089,10962.6317781841,12912.606806914555,13679.488579154367,14177.328363492838,11977.218145893268
2010-04-20,62437.25840878619,13659.2787762407,10962.6317781841,12883.163269959165,13642.68415796013,14133.163058059752,11947.774608937878
2010-04-21,62832.42610462438,13671.627766735644,10962.6317781841,12895.512260454107,13658.120396078808,14151.686543802167,11960.12359943282
2010-04-22,62522.64236591566,13661.947024900996,10962.6317781841,12885.83151861946,13646.0194687855,14137.165431050196,11950.442857598173
2010-04-23,61717.46064445637,13636.785096105394,10962.6317781841,12860.669589823858,13614.567057790995,14099.422537856792,11925.280928802571
2010-04-26,61814.2608356415,13639.81010207993,10962.6317781841,12863.694595798392,13618.348315259165,14103.960046818594,11928.305934777105
2010-04-27,62178.720982009145,13651.199481653917,10962.6317781841,12875.083975372381,13632.585039726651,14121.044116179579,11939.695314351095
2010-04-28,62165.34054499271,13650.781342997154,10962.6317781841,12874.665836715618,13632.062366405697,14120.416908194433,11939.277175694331
2010-04-29,62012.57755570043,13646.00749958177,10962.6317781841,12869.891993300234,13626.095062136466,14113.256143071358,11934.503332278948
2010-04-30,61983.785792742165,13645.107756989324,10962.6317781841,12868.992250707788,13624.97038389591,14111.906529182688,11933.603589686501
2010-05-03,61867.58694151148,13641.476542888366,10962.6317781841,12865.36103660683,13620.431366269711,14106.45970803125,11929.972375585543
2010-05-04,61347.80964135647,13625.233502258521,10962.6317781841,12849.117995976985,13600.127565482406,14082.095147086484,11913.729334955699
2010-05-05,61091.849888774705,13617.23475999034,10962.6317781841,12841.119253708805,13590.129137647182,14070.097033684215,11905.730592687518
2010-05-06,61341.13541307978,13625.024932624874,10962.6317781841,12848.909426343338,13599.866853440348,14081.782292636013,11913.520765322051
2010-05-07,61509.68437695144,13630.292087745864,10962.6317781841,12854.176581464328,13606.450797341584,14089.6830253175,11918.787920443041
2010-05-10,61615.60329427673,13633.60205391228,10962.6317781841,12857.486547630744,13610.588255049603,14094.64797456712,11922.097886609457
2010-05-11,61243.134776181534,13621.962412721805,10962.6317781841,12845.846906440269,13596.03870356151,14077.18851278141,11910.458245418982
2010-05-12,61205.6463117429,13620.790898208097,10962.6317781841,12844.675391926561,13594.574310419375,14075.431241010849,11909.286730905274
2010-05-13,60352.62807683489,13594.134078367222,10962.6317781841,12818.018572085686,13561.25328561828,14035.446011249534,11882.6299110644
2010-05-14,60460.75110086381,13597.512922868125,10962.6317781841,12821.39741658659,13565.476841244412,14040.51427800089,11886.008755565303
2010-05-17,61073.85455860399,13616.672405922507,10962.6317781841,12840.556899640971,13589.426195062388,14069.253502582462,11905.168238619684
2010-05-18,60509.33221383552,13599.031082648491,10962.6317781841,12822.915576366955,13567.37454096987,14042.79151767144,11887.526915345668
2010-05-19,60308.89325413262,13592.767365157775,10962.6317781841,12816.651858876241,13559.544894106475,14033.395941435367,11881.263197854954
2010-05-20,60477.59535308899,13598.039305750162,10962.6317781841,12821.923799468626,13566.134819846957,14041.303852323947,11886.53513844734
2010-05-21,61019.79154284269,13614.982936679966,10962.6317781841,12838.86743039843,13587.314358509211,14066.71929871865,11903.478769377143
2010-05-24,60873.76650101174,13610.419654122748,10962.6317781841,12834.304147841212,13581.610255312691,14059.874374882826,11898.915486819926
2010-05-25,60628.903029943525,13602.767670651867,10962.6317781841,12826.65216437033,13572.045275974087,14048.396399676501,11891.263503349044
2010-05-26,59868.19004689269,13578.995389931528,10962.6317781841,12802.879883649992,13542.329925073664,14012.737978595995,11867.491222628705
2010-05-27,59945.44819162391,13581.409706954379,10962.6317781841,12805.294200672843,13545.347821352228,14016.35945413027,11869.905539651556
2010-05-28,60798.77152588965,13608.076061150183,10962.6317781841,12831.960554868647,13578.680764096984,14056.358985423976,11896.57189384736
2010-05-31,60947.836870052204,13612.734353155263,10962.6317781841,12836.618846873727,13584.503629103332,14063.346423431596,11901.23018585244
2010-06-01,60975.32726605251,13613.593428030272,10962.6317781841,12837.477921748738,13585.577472697096,14064.635035744112,11902.08926072745
2010-06-02,61143.0348315523,13618.834289452141,10962.6317781841,12842.718783170605,13592.12854947443,14072.496327876914,11907.330122149318
2010-06-03,61175.18057786513,13619.838844024416,10962.6317781841,12843.723337742882,13593.384242689775,14074.003159735328,11908.334676721595
2010-06-04,60879.77422679428,13610.607395553452,10962.6317781841,12834.491889271918,13581.84493210107,14060.155987028882,11899.103228250631
2010-06-07,61250.958611491274,13622.206907575233,10962.6317781841,12846.091401293697,13596.344322128298,14077.555255061554,11910.70274027241
2010-06-08,61380.03091496977,13626.240417058936,10962.6317781841,12850.124910777402,13601.386208982925,14083.605519287108,11914.736249756115
2010-06-09,61424.0661454123,13627.616518010265,10962.6317781841,12851.50101172873,13603.106335172088,14085.669670714102,11916.112350707443
2010-06-10,61060.86984773446,13616.266633707834,10962.6317781841,12840.151127426298,13588.918979794045,14068.644844260452,11904.76246640501
